job_title	post_url	company	location	summary
Summer Intern (Information Technology)	https://www.indeed.com/rc/clk?jk=6a082ca0a3718f4d&fccid=896aa68c24d1585e&vjs=3	TEGNA	McLean, VA	Concentration in Information Technology or a related discipline. With 47 television stations and two radio stations in 39 markets, TEGNA delivers relevant...
Junior Software Designer	https://www.indeed.com/rc/clk?jk=d3ac181b3d820621&fccid=ebdab10e41fbc599&vjs=3	Chenega Corporation	Stafford, VA	The Junior Software Designer will design, develop, test, document, and implement new and existing software applications and solutions....
Clearable Software Engineers, Linux/IT Systems Administrator...	https://www.indeed.com/rc/clk?jk=2881b2722c388ef4&fccid=c30fa7d623eff08c&vjs=3	Praxis Engineering	McLean, VA	2-10yrs of data science, data analytics, data modeling. Clearable Software Engineers, Linux/IT Systems Administrators, Data Science/Data Analytics, Cyber...
Data Scientist Intern	https://www.indeed.com/rc/clk?jk=345f2185cfe58d13&fccid=8a813d7674dea751&vjs=3	Perspecta	Chantilly, VA	Must be pursuing a degree in engineering, mathematics, business, information technology, computer science, or related fields....
Software Architect	https://www.indeed.com/rc/clk?jk=0ee451cf2da94321&fccid=0b131de21ec2e293&vjs=3	Levi, Ray & Shoup, Inc	Herndon, VA 20171	Commercial Software development experience is preferred. Real-time or telecommunications software experience is preferred....
Registered Pest Control Tech and Commercial Pest Control Tec...	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AsY9m2V3AwL3Kq19qWaUC3iS8LibxUrqc35z3mxYUx_zsz-m-z5OCdicYxyfDRdZT5dAL4fOummElBFBl2c_D6UJn-xQNVp1NFnkiO1dDCMU8HTY6jpOLq7uBXqZ7qhlcfmqyvLy3mxLMLZg6xEglOLh4duRv3WSdkPfHsIS_PbBLgLorfU9vuLetbw5XrhI8Rz_mF0ML4QKlMisbUgFk1FOW-rdyb2udPIGlC1THxyJzfKvjscH5BTUhgNN2IrhRvD7AIoGYX-obIBVfW3sfoyiSfwHo3CUNv-Z3IP5FFA5qMJeemhEPz4PPQrMZ1yW2YnXMkhch0fDXM9bdY16QAXAWcy0sSjLdd03YqCPZO5CgqM1lyoTMPSIX2-5Ah4Ah85gsEeCdJu2TnzLhROiDwh4BZtjJvn6RxlhUeE33IL1g7azQDruZQ9bo59wy4tgmdx_c0ba3qQoF4Xfb4xgHHqW_agLEV8xQV4lIJewo_qZvdUyFq2N335G186gtaJ1FHBLmSX88dAkN_Vm_uPPTCELuNTLNyXycTfPNtBZgx6g==&vjs=3&p=1&fvj=1	PestNow of Virginia	Sterling, VA 20166	PestNow is looking to expand its commercial department with energetic, knowledgeable & dedicated technicians. * Candidate should be familiar with the industry...
Software Reverse Engineer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DYofz-HQ3EEUWGs4-6JIL8FK8s56G6XwZsvFVhglGWaC7iqWXF8ZaQEny5c7yYnWXDIU-vGsm5I5OccdCxpwvb8xoXTuWNvKKvTaT71xaLaBPRv7oNvpbWwxm2dk_HSgD6HfnLBHQv7e1Qtql5nqbeCv4-UkqxLB5SqioHXVkcgl9gJ2nrRVKfOnmpxevVWxOt19L_taQEPoWs02yoZGbShdJgiAoA4QFVg9SuYZYCvnDCTBMIZC0JgpplJ5KgkB2R30EYap1L2bELK9YJRFazWvkQ2dojgCNBetbv7v0-VtCDKCVZ-gaI3vt4_UE2hBwSjwH-lD3KVnfXJI13mMgTYci-8DuWC_Tn5p2ATVdnuca8vKtUCJ8iXVdS81qV_IlAOEfkSJ89J6mzk2fm-fcORen4moIofOLuUvdT0HwuUtCGSkj5u-vQ6_DobgEz0cxEDwVJQkFTsph4BBNJPhtNQnewlSBoml47Z4EcavAr9UsU-gibz9KuMF5blhIsCl0lOocPriBzy-SGalyccDCxxEkVm1ERCj6VjbKYXz16Ij-g8i32gKFrB1XIoVJEZhc9JA7QuKjzqkDj_B84Q5v7hlrH319DwJfW68KceyZXZ1pmubTFJUOsMWnI1wPzx3IXtUaMDket3fzzziJ255vb&vjs=3&p=2&fvj=0	Noblis	Quantico, VA	A Bachelor’s degree in a technical or Electrical Engineering, Computer Science, Computer Engineering is strongly encouraged;Competency in the OSI and...
Environmental Lab Analyst/Tech - 3-5 years H2O testing exper...	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DHxDYlyQJBP83iGV3DWf0CNugW9p7ftV4h6UtXkIKISh6HjoUz9XxJXDEOFzpujdlGwa7B95Dc-BD2dijNIM9a7VQSg1DKhL5Yrq7Ozolpo3nI0uiElub_r1mJVIJS4WrG4UyEq7etEncLfzmGQXyupMNzMf68xdt13S3rAbALrMOJG-f3L88v_hxWuVtUgOXLL_gv8HBA78mFZ7q2xmBHqjz7biW-hzGiLUtfrY7RBe3MVt95Qrxc_T4qcw5SPv8Bnr2iWzmiY4nbuUJvVfPlBtdR2GcfwEabM7OYwyUoiu2a5MSQnLtKkADosHDHWKOqwSpjn2HKHJeWCTvi61IKAYbq5ZJnEbcY81xQ4sQrYhlUrVqexFfG8jfq4JPgR21XQM2DLuWYjMylFvWujbV7meKs2a4CvLIrRD_CgTkTUG7BRH4xU7Cty13rEj4J_5A8e3pQnkJdibsnXOU_O8IemCzjaECOK7c6RD1eFjhJbbqfbXWnuiESsglRSg2HcL2Lr46rsZbe0haxkQw_hGcRQqPivK2k2jNEDCBiIIODqGIwVus99IeQ-BzGaAJq2xY=&vjs=3&p=3&fvj=1	Greenway Engineering, Inc.	Winchester, VA 22602	This is an extremely challenging technical and analytical career – the ability to understand, process, and retain complex scientific and mathematical...
Software Developer-Campus Recruiting	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BxdzeAHFmNSkxk-9UVwkWZ3dLEkWckRMohJWYVETMG0iJUVU57x7OmId9XHa1Mjt9cjgtCUaV-MwsBeykSmsPslhoU_eHgn5LM5pvaX3hhwRcODu4BfcsBAaV71LjvjEREZNSb350x7UvkSmwUpbK6J6gkH1CRtARpa3TZrUgzWwvUAhvT268VoRJYIPR5RuB8cjzQZqFQB3lwKZw0cCskLZSMy7Jzzho31fxX-QFvIvdl-bci_wzYRBJzns5nOBPYwHBCJEPqHwX9jxhn15YwoFj8TnvpnTYUv4dRoHJJ1_hi_zP5r_0c3gbdtpcPn4xw3UMc9BdF5FOJeiKBNAAqhmJgii8S50XqDCZ0EZSKiDO1pukq2FdTOiVIhOfGndSdCwIIhcUS1RKJwZO9a-bEPEiR6bqnB_6bJvJmrbaGD5SwkWzJLFxpkEyOxt_BFQjlVD2y5cfNYNkne0yZhLqfRyTqyrbfCMPAk83ivUKCYOKVYno9IAl7Ev9sjJXOhso=&vjs=3&p=4&fvj=0	CGI Group, Inc.	Lebanon, VA 24266	Data design and database administration- Analysis, classification and maintenance of an organization's data and data relationships....
Research Associate	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C5l7Gxn5Gm0idClkv3hg7S1LFN7YZ6CJD43mhxw06NNQ8sS_S4KBwNVc8mi_V0Nx-YP1xDhfuo8343Q9oeWsTyRgLFuE36gzeHC3PrrzrtqUihatnUYokRBlwuQzLnoxB89wGc_6q9QghnwszV1o9dyYYXDlvwQVyG7JgZRFK7hKtrNXLXeBVwQc1gSXIOXLKbQbyBx9Zpxb2_rlv_5vThw5HkSQlN8XjQEhknfGulabABay5Z16m7KuV_YZ9xkGLiBGyKyDgWPvN1Dw87HbsqgZ7EcxSN5FOj2d6-dpG_T7Duame_IFBitEtyF6p8Km7oSC4AbyemWTpLQTY2I1fd8bRGVrn_qe2Xp6S_ENN1OMDh9xYdqSIeffQ9Ialqt23Mb0YR_4Tv6B6zzqk7CuDq7P4gLhhry0bNKuEJffgn2_Pt1OIjSOS0fHOgk5_fNdWaJbltEHEwiyJ0noJ_KVZeepADex_FNumjrOhKXOXyQNYQSdnUPEKYHP0VwMYEnavmHCGl4K-heCEyXNiw4M2BrmyVCO-LWHT9ZhHMTJI2LCdIu1fjpVrpeyYyDAKfY-2-sukGnwNJp6QcUWW40ZAZ-MQeBwYe9DRTyHgUqHsk8NfTAKSP_sifeypUfps7scI=&vjs=3&p=5&fvj=0	CoStar Group	Richmond, VA 23219 (City Center area)	Accurately capture data. Be persistent in the pursuit of information. CoStar Group’s database is the largest centralized, real-time database of commercial real...
Dishwasher – Bubbas 33	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AqP3mV8r0UAu-J8oN1kcneAsPeh6pqRX0SdsyvBpfocYANW7IZDJA-4SfQRw2EidbzyCrTJ0CzE4vH-kjPnzUa3vC0R5SG1E-3ivCwPHwzmWD6be2YwHp89BuQk6Dh7bVaab0cDcjc04BXHILVX5Yml3Sfl0O9hVk21-TtqweYsBV8j2oD4zgBNu9ljJTeQBTpVDeECpMbIHhdT_tg4bSEExCwlDgkuKtHZBNPvc3UgUWWHvI_l_Tg-E79CTk25wFhdqSO68LK9TufA54N6wDPbIwFLYx6fZSD8fJLBlWd9CV7-95YaUnE-EzJ-n1buj74cDU7JzdBRI2rmHFwclxUsguTu9EV44PReUfTZsHD3wYFmI-ytHZ2oJdCswFhOVjGBNTVLyXjtYOgyY1JeTVBWau-t8p7ma_L1ZM0K6lldvDeefo-q2gXW68XepNBNbGcbUfU1VsQUGWQeGfIP47n&vjs=3&p=6&fvj=0	Bubba’s 33	Chesapeake, VA 23322 (Pleasant Grove West area)	For more information about this position, please contact the restaurant and ask for a manager. Join our team!...
Entry Level Software Engineer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dg-R2-KOJT8hF4mRkIiG4I_V-08Bd66hdbNKaMfidDc7iX-SR5gBm8eXCw3sAKkb9GIFdR55YMYhX8OL41u6HnQ116Aba5_S4pdm21AVbiwjKRpgWvrG3MD32fUf1Brtbsrt7laRjZ_RiYFBum10J9G7nrNYtf_q2f2ev-sBWTgRlUVau1JDCAAHnMurAn1Kl5teVI1I1150yhqDriKIfxxOY3wViqkxfWRe0o9nxcQflPNbURA8_L62UZyZ5o-s9nwiAs_9Es473W_PsTj5xhvkj776S9gwiKtXOlLqgMG4zmqVAC3ZoyCeRxX-ItAw5qPKTxaWg9GvHLQxbAhQUuZEk2Nndf4y8FNkbZRvDqWPx8r9EOpcdBz8Lq8dmXFVDzAaXyFOJB9asv4S27qaOe7l_5L6ZaHaeMpDyWIiLeqWESE98lJbSbW6qauZsC-W0HdbSCy8L9eeQNfXtsdcG5&vjs=3&p=7&fvj=0	Revature	Chesapeake, VA 23322 (Pleasant Grove West area)	Our Software Engineers design, analyze and build next-gen software systems, including business applications, games, computer applications, middleware, and...
GIS Analyst	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CWgujtVuJqE6Lf8eoiDjMWEu3uA4EXyVugtTD1kqjdrCm6fJ1Je9TDOrGlEUwYwKLxicqeShBmcYpu2J879lnOdWGDXrut1oJJ7e4hRsgrQXF3tdRupNb8T2q7cbGzbnvnDgfXohnjC5LD0r5Yp6YYmfApoDNz1whEYYZEwyoYtaFv_9M6IrXiXy1K3CTT5uYT0za6-y5qlhVsVQREvdgT72NC48xvxEfyPP7M9VibAIRW7JFvL_F2pmSdm-dHjdeCPTiZ6biaqdRkyOaHIHxw17ygvkcLtdRmtFyQwoVCWsku00OcK2Co9pxDrFkL-X7zuGqHexTMwGNTpp3vPJtkt66DHbmDci9veYu3QChRMs2F2YLTV6uwmsMReXgmI2V11Jg7Dht91cc_6AGeoRH-RPeQs59UwjvhcqhoOQpJwq7Qw5ZjV-N7YE5WceexqxXSa95-VqI_GctE_HSrvPkWC-NUlUM68OeDxPg78_W2xQ==&vjs=3&p=1&fvj=1	Smith Packett	Roanoke, VA 24014	Analyzing spatial data through the use of mapping software. Produce reports on geographic data utilizing data visualizations....
Embedded Software Engineer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A6Jn6sYGwbekf8gsyowAxUMqkk0dAY4g4oBL62euv-8taX18HlOQNZM3i4lFO720QumpVPkyAhOB2MUni2oTH3nj39DDNVsYm6FA4QSSE4C-QdEtSINWW5tklV006O6DEJ_AkKN5Y8ICUEvFuPBkbggZa8ECEsyk8cKAa1AizoGmY52f4igrURahKoTqM3P6KlTKdxGYDzpq-fo2kOVbmoqf4mhLh-Fedv_fYKXYPk8grJT7n6JC8xC-kBOY1tpQzKrxzkqxWsuKC1C3CbCJV6GcUEXXty-R1hO-9JleTrquP0PTfm7hIoRIwtsa-zA7PvzDKgk5Rdg3QchyLFA28Eeyc29j4PuW-a3ZON0zq9jr45EMcZH5JFW5PH6_2RZ0FztkV_9YbFrmpI4Eeg-V1Oij0MQs24q6lqVv5Pe--9VDFktMe-wEOawwbhKwYXKxYdiCD5TJi5bo1z6dS7HwbnGO0suZRsZ9sCryVIv0QOmtuSBwPYJfUepxCznlfwfn0v43ugoL9tsyA938DFtDxj_H3HWSvEsmFv7M3_wkPa1_VobUbL_bPphEnjB3Jh7XaugkIiQfK7rISyKQck2UrCpPZRoWdJh3lNsGRxTEKayk1UNpt7tzwlFKeFUYRMBpk-kP3YAAMUjTc30Qx1S9gJyZ6Ubd5RTARfZCy2MBZ6Er5vfhX-CapZsaj_r4o9OxFaz8uUkTfjquXVJ2sJWUKbr-kUS8jdDmYcwmbfZhr7xybuckrUybCah_HkxD2eYnQDm9AmsehdSLAfhVJcFKiQUu2Yav4_Nm2xm7RqEEoeVA07pom57dIU9y0d570rKUVHcQl8rIzkF5dOase1x40Nl6O045huQrKsD2FECsIfXgtOEyYQ05m2Xldgd1ygsfpKfmI_HqVjJEoGEAmiyAcWG6LBvHW2maY_t9oiKwwwEp5eLFZPprtF_RUHsYr-vwAfLOopZNsiB3Wulmold2f5uRzzZB6jWbhwLqDJOrPqOaSfQn85ETphFlMARUR3mSo=&vjs=3&p=2&fvj=0	Harris Corp	Dulles, VA 20166	Responsible for software development efforts on various embedded platforms for special communication and software defined radio system/devices....
Software Engineer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DUg0RRiqRYbZ4ELB_SckCmluBYj7os_p-IcUvQtuwIvK_ds_uMC5BEcVpZzy_bkhZ964EQZzRE8wmFetVc9gyn7cIVFzNEVwix7-03MhCaRwHbxuE06sH1fSKsMZ1kHgoXHk8U7CeihWjY5A9a_rhTnw3IS9gDU6QMsBBuu0eYbp4cDC2eJo-OKYZ9PJLj4lYPHQnLrZ7d7XBOhepNlhdffM1i6FS868BD0-EDByok7KzmPImdERo99KUbmniXwA57ajGcloeB7nArDdoL0WrcyKTXyVbyEPDiaTp_F2B0CZmwfLMSxk4uTYLNuqbjVl3PWYUZrhmv_MnOjPrjcA_xLVoyVVVs3hGjRZtdfzK26lbpuqzj5KR8yxttWVcbrDYFAdp3ZA1LjdGLD7GlMYoX9d750pkaQ6rz7Wq_d6CPRLtoR9qtRmxWsNilR6-Cv_m5CTddKkrz04jAE3MvF3Lo9lNsO4wiIDMdgLG_WTeD4p5K-99D7TXXU7z2e2Mtg8oIz-fxCTjzkOEG3ens-UcYc4T21YcOQi6y0VahnnZT8mC9DgscjFuUBQ4inDyL925EveUDa1wMtpdUr5dnVOm53es5FyVuPu483HTOqxNtU02O0fcX4u0DYSMP-G163QowxpqgowDCI88Quyek-LezReH_oS406wYBxmR0zf8X-qStgT-Dm8BVE2ZFU39FRlTfOwEtHfVfnEoUtGLg5Vx0to4zSbXvngqGsh72sXhuFV6IeP6CFYr1iJB8zQZsKBpi4Novh9wF31aR7mD99EPCForpYhbfN_SJHqKI2VuhhLR11UE0Wsm7BpQ9dQzqeH4RuTia92d-BxDc7GIC0rEj6z0qZE8KwiMNj6j-h8xQLb3TgjVVznpZUbPGTXsQtPw8fqt90Catsgjv60QDLKqAtLD45ZIioWwX7X4BK54YHcWi2xg99NZAJmB7VpPrFJUuBmeYYjUJTk08dKgvnWgi0_tPd1dXv7ntC2Cqx2W1Q1Jg5bw2U8Nj&vjs=3&p=3&fvj=0	Lockheed Martin Corporation	Suffolk, VA 23435	Data extraction, formatting and analysis. The individual must possess proficiency in Microsoft software particularly Excel, Power Point, Word and SharePoint,...
Software Development Analyst 1	https://www.indeed.com/rc/clk?jk=1e084b320a72008e&fccid=9f2bb83bd9bfe2fc&vjs=3	Huntington Ingalls Industries	Newport News, VA	Ability to be agile and build digital processes for work flows, data collection, optimize and streamline the user experience, reporting, and interfacing with...
Computer Programmer	https://www.indeed.com/rc/clk?jk=f4cb1fff66d8a6e2&fccid=9e215d88a6b33622&vjs=3	Deloitte	Winchester, VA	Experience with Javascript/XML (AJAX) programming in .NET, Microsoft Visual Studio .NET, Microsoft C#, Oracle SQL Developer, VBScript....
Data Science Software Developer	https://www.indeed.com/rc/clk?jk=7d3498d4ec1f6289&fccid=f77efeb2015146ea&vjs=3	EIS	Charlottesville, VA	Data pipelines, architectures and data sets. The Software Developer applies a strong command of technologies to extract content from text based data sources...
Software Implementation Consultant	https://www.indeed.com/rc/clk?jk=ccc09b68b9dceac9&fccid=2a90b491c8a55d0f&vjs=3	FICO	Fairfax, VA	Bachelors degree in Computer Science. Software Implementation Consultant (Collections and Recovery, Origination Manager)....
Application/System Engineer	https://www.indeed.com/company/Edge360/jobs/Application-System-Engineer-c8729b450c211fc7?fccid=c7b9235953cf8fe1&vjs=3	Edge360	Ashburn, VA	4 year degree in computer science or equivalent Military experience. Experience and knowledge of the physical security information management industry is...
Sr Software Engineer II	https://www.indeed.com/company/Altair-Engineering/jobs/Senior-Software-Engineer-dcffc0a9b00cc4be?fccid=3453268f43beb582&vjs=3	Altair Engineering	Sterling, VA	Computer Science, Computer Engineering, Software Engineering. We transform data into intelligence. 6+ years of software development experience....
Software Engineer 	https://www.indeed.com/rc/clk?jk=afb702c4858de0fe&fccid=bb2c33259ca0daa1&vjs=3	Luminture Technologies	Glen Allen, VA	Significant experience with analysis, requirements definition, data modeling, programming supervision and project management skills required....
Data Center Operations Technician	https://www.indeed.com/rc/clk?jk=ad2fcccd7a465b92&fccid=fe2d21eef233e94a&vjs=3	A100 US LLC	Herndon, VA	Resolving data center facility issues. Amazon is looking to hire a highly motivated, best-in-class Data Center Technician to provide hands on support for its...
TCS Entry Level Java Software Developer (Cleared)	https://www.indeed.com/rc/clk?jk=f5710c05885c5853&fccid=382dee2cfe0ba124&vjs=3	General Dynamics Mission Systems	Fairfax, VA	Diverse programming skills including graphical programming. Strong software development/coding background. Linux Software Developers assist and participate in...
Software Developer	https://www.indeed.com/rc/clk?jk=c13aedbaf1ca11c5&fccid=9bf4ce9be4c7a650&vjs=3	Techflow, Inc.	Sterling, VA	Applicant selected will be subject to a government security investigation and must meet eligibility requirements for access to classified information....
Mobile App Developer II	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D7ykxfTpI7Wu1SOTdgEurl5t-ZVPBDzyXlbKzdpc0LyvTaSKIWqDxllS626w2ZL2NDRn8RHTvMcSPxpabDxfCdYuRIs69L5stPDxEITOZyNSt4XXkEdEcEZ6WpW6IqRMRyfDizENPDgrNsMIOMQ4GCsB9_UO06NLbuL9NvzgIllZXKG9w_YN8ZwH2f70oo_C34aDp1LNKdSfXxbsn6idRN8GMZjoxAsmIjFSGjC0SLsXwJBHAA40jvB2sW-tf0y6q1oTZu0OmhZy_gZpfjf3Dh4F8lynYkw7rwyDgmS6m-E6b58ks_pkxz-tV76rGzHCGVkgJBYCt1ywj4AQjihn5VNjAEOfk9BmsR0oWJXO7o12t_7vqafWU-FgEPvh1fSkTK6ZMESnAEArIAM2o6sHgnRJ8adSOw6kex5LSuewnBbkzrXiH7-MXGJGjwU1t8SQTjzyjRz6oJMcQgqMaTFiaH0L8r7vq6z4tYkQ-Su6PVeQ==&vjs=3&p=4&fvj=0	BoatUS	Springfield, VA	Understanding of software engineering principles. Degree in Computer Science or related field. Bachelor’s degree in Computer Science or related field....
Junior Software Developer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B2LP6KtwgLMWcIJbzQK4y118hUYa2NHT0ELzb4aR6nDrO9_32R0LtarQDKFwpypO9ERByFpbydGOfCEiC3PRfflDBiVp_Z8hMraiwvuEI_gCb1n7a3A7auUj3ARPmooY8gfSwWtv9MNHxGBCJOUCvIt99PpmJkPatsjAfDUaBNbsHtpeXk-OKTUFd9n3ogzurebNOgcmxUgnu88bWuRMyuXA1xvl-BX4B0XIsBojOeYwysX-a8a4yzbPkZ3NDBF1FliRss5uKbs5MS4PG4HaBhELQoiO1JRwc4KWq5T2gVrhDuFLCmsymb5WGPm0sOnkoHHfPc9T7IXMRdQycOx9sT0-nLVnXX9QkJOm0a_p8JFstwZp06FQGzOLoPKPTr7IThQ0VR6TjRcfs6BLaHub0PKFNLMmLj8XSUQEbSIT2_sjj7n-P04ArXR2ngY2EolJUNlfCV5JEIoG6TobR1Ud4x&vjs=3&p=5&fvj=0	CACI International	Chantilly, VA	Works with the team to understand and resolve software problems, resolves customer complaints with software, and responds to suggestions for software...
Systems/Network Engineer - Entry Level	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DB6nSmJ_1pDO5Z7vCJcYZ8WrLwiTQvfEe1dtaIyNXcAZnS7qei5ekT0owWkbuWu0P9RS58z2tvMwLPJ44Ow1s7kQ-gi92uk8_ArB1Z0RmA8hZuiukyc9YVa8Awp8oK9klAcNfssqKVyF23lxi4ccuZtdSuaM1ALwTAoE7u3aYMj6rwGbwnT6gZAwkU5TnNEzALrGF3cWegIDBcxl88v91GwA11xjXY5E0Gt8CA3tFp8vNOb7Le7PbQeXTbbi-ljD7h3J_NIkzSjuYDndVfn4Sn3BlC96sxpMy_59vKUOgwmX-zv4AHgpPd6y5Kay-pEyNJ4OvJLfAskOhA_Xqg44en143B-tLkZe043kRtRPVQuewMBIALYaAox2LlLLmOtEDuluqrgQxkN2574RKF7cfUNNgdiu2RiebrRn3urdcXXxV69M7sBvhDMBaAPZe3yv5NRtJ2zuJy5mo68ZJctIkQwxUpYMXOFapNQRQ-rqzQ5Omayue81CJKISi01jSeOGeTV0A_4nzTTA==&vjs=3&p=6&fvj=1	Champion Title & Settlements, Inc.	Sterling, VA 20165	Installation and setup hardware and software. Fantastic opportunity for entry-level Systems Engineer in our Sterling office....
Data Engineer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BoowFW4SDcwU1bslkWecVRz8CHvzU3tH92DbBY0l3Yt4t_GsPRMAdj_ciFDqLTMZN_ZrqKwhSrG0hK50AKtnJfQ2dPr1osYqjCzEosuBH18EDAuTYY_aEVoWjYhZVZenBDKBzNLZ3yIK_-TyvJ8IwLByMADen6wQAnixuTWpQx4WwoBboGNxr7eQXMlIMbVF4neRGkW9-RZmsajfjcgn47U-h27oPlaE8_1vzmh0LjqFWzITOMweb1oWtnGRDcJt0IgeHBgqcXsfB8Y2QO9kZx9-hjXCURZdSScUZ5h4z9JQ3wbUQMyrK3CdgxLjDops2ARgMLb4QyP7AeqFl7u6P9Gj-SSZyfjgV2S_DK_UasYu7t3N-nhMmsqiYkcc6sf9C0XK7qYic5YZ6j63l_ey8dYu_oxOsBgAiyUDlAOlAVECHB3FxcSDeGlsz0spDMfNilZD4i8ZcA3tAPICWfv7K3lsXBNG6koT_OWOoNQz3B4-peJlr5rVEPVdjGIxPOdh8AqfrVNAjHHcDOJabTCyzci6O5Gk0v_xCODP18cnGaHQc_W6wkYjiAm3CY0huHAUWnGxw62CXswtWpsB9KGhT_IuS80Ml63VJFfvdf8v16EM36PCDnsyeD38Tzqf7Vj4o8H9_K33uZCQ==&vjs=3&p=7&fvj=0	Virginia Tech	Blacksburg, VA	Bachelor’s degree in Business Information Technology, Computer Science, Information Systems or related field or equivalent training and/or experience....
Insurance Claims Service Representative	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Acjr3lGWLBzJnSLr0JOeIhnRJBIlNlnblRoY9-2yUkfG5sFhdHNS2uDnAPZqOsLLhsb6mBL7yY6K-_coMC7sscKIT9XPG9SbYHs6U_s-CLWCIWtwEA_5s_dQ3ADnmxWvxT-5rg_mY9dnvmZKxU_jc7192cK3xqPdojgij6WKXfBGToUQN7stccDH1LBHMb5HKqBSMfUKPJe3hKL55q8NN2ea_dlcWvv4vNb7QtiNgoJeNaPGskVjI7uW_nodA5DkEItnMtCBHrFL3NBWylcUA_qt9Q9XWK3M1nECmnNYra9qMug5FdPb3WyTTgi-PXM2SHIOV0qg8zn1TLwIFvtZeSj01ZyIJJZLjOsRYfUwUV9Ky43Mwu1MCzZZboHapunLvSYn91jaPtrk4r_k5xuh69NFijvBsgpW0T9PDbqQW0ITJlG-YTaVDVWbpe7t4LGlIUGN9B4ACrARLCZd1gW5sojQwNQI1XwUBWiCY7ktJlYLxVPUPf1w3zW8ojddGDRxFihp49w9zHcRDfKGpmAy9JfqqvEhzhBwUWiiiPlcAh6rgQ2coQCR-xIS7ePPvN3noYyYlzvjaicw==&vjs=3&p=8&fvj=0	GEICO	Fredericksburg, VA 22407	Solid computer, grammar, and multi-tasking skills. Insurance Claims Service Representative....
Software Developer BA	https://www.indeed.com/rc/clk?jk=85e74ab253d5b999&fccid=0f091579a66f254e&vjs=3	Davis Unlimited Information Technologies, Inc. (DU...	Chantilly, VA	Davis Unlimited Information Technologies, Inc (DUIT) has immediate openings for software developer(s). Davis Unlimited Information Technologies, Inc....
Software Developer	https://www.indeed.com/rc/clk?jk=014225c042111379&fccid=b2e6a9d80347d8d9&vjs=3	Tarter Econometrics	Williamsburg, VA	5 years minimum programming experience. Degree in Computer Science related field preferred. C#, VB.NET, Microsoft SQL Server, and other languages....
Computer Scientist	https://www.indeed.com/rc/clk?jk=fbeff01a7a68c261&fccid=066a6183ab9ba375&vjs=3	US Department of Commerce	Alexandria, VA	Computer And Information Research Scientists. Please visit USPTO New Employee Information for additional information. 1550 Computer Science....
Software Developer (2) Positions Avail.	https://www.indeed.com/company/Phoenix-Integration/jobs/Software-Developer-Position-Avail-16ec79c233cc88ac?fccid=a76a591ae3781ab8&vjs=3	Phoenix Integration	Roanoke, VA	Design, modify, develop, write and implement software programming applications. Software Developer $65,000-$75,000....
Application Developer	https://www.indeed.com/company/Synergy-BIS/jobs/Application-Developer-2aca1c5da4b6ce8b?fccid=fe565434ddb9f8ec&vjs=3	Synergy BIS	Dulles, VA	Designs, develops, and tests a new software products/applications or major enhancements to existing software within fast-paced team environment following Agile...
Software Development Engineer	https://www.indeed.com/rc/clk?jk=d427bdf98ff7cc33&fccid=fe2d21eef233e94a&vjs=3	Amazon Web Services, Inc.	Herndon, VA	Security, mobile applications, big data analysis, software testing, user interface design. Bachelors degree or higher in Computer Science, Engineering or...
Software Developer	https://www.indeed.com/rc/clk?jk=b67d772b73913425&fccid=6f490438898642b2&vjs=3	Serry Systems	Arlington, VA 22203 (Bluemont area)	Bachelor’s degree in Computer Science, Operations Research/System Analysis, Management Information Systems, Mathematics, or Business/Decision Sciences or formal...
Data Scientist	https://www.indeed.com/company/Gridiron-IT/jobs/Data-Scientist-1516dec1b623364c?fccid=ec2f5e47ad7a69a2&vjs=3	Gridiron IT	Vienna, VA	Ultimately, we need someone who knows their way around data modeling, information extraction, time-series forecasting, machine learning algorithms,...
Junior Computer Engineer Intern	https://www.indeed.com/rc/clk?jk=8ffab70b6552f112&fccid=e8f998ddd15bac9c&vjs=3	Parsons	Centreville, VA	Must have 0-2 years computer programming development experience. Enrolled in Bachelor of Science in Computer Engineering, Computer Science, Computer Security or...
Junior Software Developer	https://www.indeed.com/company/Zekiah-Technologies,-Inc./jobs/Junior-Software-Developer-7185bd794c9fd91b?fccid=387d7eeb1f6e5f14&vjs=3	Zekiah Technologies, Inc.	King George, VA 22485	Design and develop new software. Data Science (with some level of coding experience). We currently are looking for two (2) junior software developers....
