job_title	post_url	company	location	summary
Jr Software Engineer / Java	https://www.indeed.com/company/Evolvers-Group/jobs/Junior-Software-Engineer-957ee44a21438bfc?fccid=fdf8daff848ac357&vjs=3	Evolvers Group	Washington, DC	Jr Software Engineer*. Experience applying patches to software. Bachelor’s degree or higher in Computer Science or a related field....
Junior Computer Systems Analyst	https://www.indeed.com/rc/clk?jk=ae6f0c4e5775b851&fccid=684336227770390e&vjs=3	Delmock Technologies Inc.	Washington, DC 20004 (Downtown area)	Assists senior computer systems analyst in preparing input and test data for the proposed system. Position Junior Computer Systems Analyst....
Software Engineering Intern - Summer 2019	https://www.indeed.com/rc/clk?jk=8fd9f2b3a99659ef&fccid=c9ad7ce122ee96b8&vjs=3	Aclara	Herndon, VA	Interns will work closely with our software development team to deliver strategic software initiatives for our customers....
Graduate Software Intern - Summer 2019 - Linked Data	https://www.indeed.com/rc/clk?jk=1a6e7d18fa2e8d23&fccid=aa53b551f9df0210&vjs=3	Raytheon	Rosslyn, VA	Interest in Data Science or Linked Data. Current Senior or Grad student pursuing a Master’s degree in Computer Science, Systems Engineering, Applied Mathematics...
Data / Software Engineer	https://www.indeed.com/rc/clk?jk=34d448a70cb71ca3&fccid=11caadcdc98800d4&vjs=3	General Dynamics Information Technology	Rockville, MD	Knowledge of Java programming language. General Dynamics Information Technology (GDIT) is currently seeking a Data Engineer in Rockville, Maryland to join our...
Information Technology Specialist (Operating Systems)	https://www.indeed.com/rc/clk?jk=6e836902a66ccb50&fccid=cc5f3a7d808cf0a9&vjs=3	United States District Court	Washington, DC	Announcement Number: 19-DTS-10474611 Court: Administrative Office of the U.S. Courts City, State: Washington, DC Permanent Position: Permanent Minimum Salary: ...
Software Developer	https://www.indeed.com/company/LionsEye-Recruiting/jobs/Software-Developer-ed5da33a28148f36?fccid=d871d8e67e9646cd&vjs=3	NovelVox	Washington, DC	Strong programming fundamentals (Object oriented programming concepts). 3 to 5 years Java programming experience....
Front Desk Associate	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DKlrJvAehuFy8fJM8Qfd9_K6FGfU8S9WcKPFo8WQpm_V4jilehaXr_rInZpgB_pT03zAGn8v7z9S-LYoI6gCIQm3IhO43Ya-rM33z1Eecai54xquZ11dDjmoceCg4_dtPfC7va3O7E5S0XScjENpyWvqhnVdv-zgGUd59XGaGpX8MLzWfYbXH1IF7eJ_EWF6Ti_hIcyN3-qauzyjFw40foK7CIt1s6QTkbjqtiou_BUN2Kela01lzSPwNEPEiITpPyC7afcN6JbHShJrfFzX-FFvC6SuxAcQoIjTeL1-RbUfvi_0iqkeLNhfiuz04NP-Fkmv-77y2_b_CLddCXiXu4yoWTLNmbbKAV0QLgpszaaUpy7gX-li0931N5mDMj-rDkk_CnDDDYcnSsXxMmOAfM7oZtDLI_sxlyzzah8JQ2FuigPWKnhfGJGk1mf8dXUYfUGifw0r3Eaj0wLQT4I1OEIlDGUTTT28B7L9fdnxojnw==&vjs=3&p=8&fvj=1	Balance Gym	Washington, DC	Ability to learn and utilize computers and MotionSoft software. Filing, mail distribution, and use of a computer are necessary....
Software Engineer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D83cANp8QsBK0G6mKty5UvcesoyBdXhcjIUSUsEv6bKjj0jIE0tyz4dqA_6SXuZx1HvOakGIa5SPlXBHeK6NdcX3nfkBikPYK7aKBHKPCAzUyAlI9NqtAN_TGr9EHpK5acPGmYi8dosw_gHL1ThlxjquoFF8EuVVFlmg8qGKpVCGA0VJ7H64L478ORP3HU3Dgmk8SnO9tMWvfN5cDg_j1VrfhEZfqSw96c53-hURQEHTIvcEbS31uEHcw1xFtspSCThELCPmTnIu1zQS4CgiorLWZPg0ydR8mWRmicYblGVpCLxSs11tyHnrTGPB3vgfqw9cJPUFtwoWYwTLHmD2Q8HsNUzi_7nS-yLNIJ4c6J4ZxrGWSmYHEtNv2IUPPFz9-CHmB258cQHF5eJfyxDEQ6EFH9aoPXh6Bh4yXgZalTpwfQ4kX3bAZAY6nFKiam-FZJXOm17G9h6cOrv3xLQsQxwYMeMjkOSG2IZm_3FpYoRwhAuMdriOew&vjs=3&p=9&fvj=1	NU Borders	Washington, DC	Information systems, computer science, math, or engineering). Migrate data away from Splunk and into AWS-based data stores;...
GNSS Signal Monitoring, Analysis and Software Development	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DbeJcOvnqts_20nsNJE9J-RhaA7hSUk9WSy-PKtbUOt2_jYp7H49X6TCuiWQunTtrso5LEcT8NN2t1dhDqJEvUWC11B8S9Zu8GhFWN667t3101ZjTC6a9lNuUhEfVc6k2S7kSJbtQOrzm_Fgxe23fKgeQiKRS8XXeWEbCyWoAxIHZxyIob9K7oND4J7c9sGIQvVaXJ6SfgciAz0opwvbN_xyc5qAfdiwDbX8wS3v37QMVrhYUICYuiaXgvzeBT9F4v0aM1e_VbxBIiiGE3YHTio2gR9yX1T9BD1_o9LHfNyUzRqrb1Bt4fDoLrTvQywQC-3N_WKWXIggzil1oVUP9iHStPvTinVqeogV54BrfuV_D8j5Qus5fK0DNhwJmVp_73YbLAsPHci8x94oEq0eA6LiYWEjVm2MsS01DK881VrErfnhIFcjLqN1mbEjquiJHgKKN7pIphPijoXAx5XUd0hBgE7iwx4pdyiIbZK--oHjmb-kv17CtFHjT3Hg57ffT8P_FAfkUrgM4tRbVqNf8nga9Qkg5L0HaCBEu-hmWey5iCJ9Q764YH&vjs=3&p=1&fvj=1	Computational Physics, Inc.	Washington, DC	Experience with GNSS-specific processing software, such as Bernese GNSS software. - PhD degree in geodesy, geophysics, physics, applied mathematics, computer...
Information and Data Management Officer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AF-trXmOgtyCwioKtrEl8yaVFL4BmZPgj5ekSBDDCZjZycesTIQYxFSJWWs_8HUdDB9hwnbzKrEB7_kXfh6oXe2QWiR-qnyQtpFUk11HDvmjDPRZn1U7yfuyCLMEHYAlkq8YJs74igy7AjyErkhsNQ42_I1AUoHJSP1oyxAd44dR9JvV21_y8efUJRd5QGUZiLP4nyLyaO7Axwyd_LsfOF2bEzSFP_PubQBx1aND8R0PJYsMXgx9jHdAej7xH73nW2dfxgI9NsF0NtZqH1rxzG0WHw_L1cunwjsG56pRHtq2EGUX-fzywyISc7yEf63ah37M3MLCo5uIw7yxokVTEArAc4Ww2VWyKw0SeQuxetQqRQgam0sw6Pl1WR9rxX3M0JCvkQZ04HWsIt1_B4ftdedlWQaCVjaeyDFEfQkkoLbcqnms-HaLqFfrvXkJbtOFABV9OSw12WGsZfgzArwdXy0eqFwjecVkgSfWI1ockmHfJy6JPjb_oCsVg34fArznzjMZPz5SbJ0Q==&vjs=3&p=2&fvj=0	Central Intelligence Agency	Washington, DC	Work experience related to information and data management. Management Information Systems. You will work closely with internal partners to formulate search...
Corporate Events and Programming Manager	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CRTscWMd0CVzvUjwQpZSK1Hde4rT8AhnGjINfSq2PsMig3AMStOjoh_nIgt86zm-5R5_GgsA64WM_gpV3rfz8kLUugdG_jRq21ym6MTaVCUfA7aWRPfIsv4HZF2nzb3bxJy51NM4CVZPSUZ2n554raKx2d7ttG5J2UTvgUe15fPCGUegMHZIq814beKFgG8U-8TtQ1c5xm3FyANSk_urgDnf9l-ldfOJkH9umlbrmbPHpoj1asTWUIampaWdcMfXUuGTor9gUE1kAs017WOWGl2NlA-pwQ3aumLt9k3v3DEzZ5bxQRQYvHsJ36jmlHkupmJoep5tuXTcS6GppewG4dNaT9X8yZ4ROwr87rTtVPXCLsU-wqKMjdUobzE5vj_wepyt2QA9THQ1nFrRC83BCe85CSzx2sFRMliawYtdyQmjRzdLwso7NbrKJbdMhVSV4zaMOEqMtzC87KseznSpWyilycFVv_DQrXbeI7aZsGZOeP3ixKE9gqgL7qjr-WKwGzpYzGOA0V5kTDyS5Mr8Dt&vjs=3&p=3&fvj=1	Charm City Concierge, LLC	Washington, DC	Proven computer skills (Microsoft Office Suite). For more information about our company and our services, please visit:....
