job_title	post_url	company	location	summary
Entry level software engineer	https://www.indeed.com/company/HCL-Americas/jobs/Entry-Level-Software-Engineer-b2aac43691ccaa71?fccid=33fac48d55359688&vjs=3	HCL Americas	Newark, DE	Basic understanding on LabVIEW programming. Job location- 110 Lake Drive, Newark, DETitle- Entry level software engineer....
Mail Room (Database Specialist)	https://www.indeed.com/company/Ai/jobs/Mail-Room-c78056968b527d46?fccid=4c72ba95f525f5b8&vjs=3	Associates International, Inc.	Wilmington, DE 19801	Presort data list for customers. Analyze data relative to business rules of a client. Database Software packages include Postal One Storefront, and Satori Bulk...
Business Data Analyst	https://www.indeed.com/company/Asta-Ashburn-VA/jobs/Business-Data-Analyst-164dac827de1e4b8?fccid=3d8aff54abf40b03&vjs=3	Asta Ashburn VA	Delaware City, DE	Determine data needs (both internal and external data sources); Business requirements knowledge with the focus on analyzing multiple data sources and document...
Package Handler Full Time	https://www.indeed.com/rc/clk?jk=1e92ab3b4a2aed26&fccid=08ff885501822d01&vjs=3	FedEx Ground Careers US	New Castle, DE 19720	Ability to discern numbers and information in order to sort packages correctly. Determines the appropriate conveyor system by scanning packages, reading labels...
Software Developer	https://www.indeed.com/rc/clk?jk=3c5de86a64387415&fccid=65ef7a97119590ad&vjs=3	AhuTech	Newark, DE	Design, develop and modify software applications and specialized utility programs using all phases of software development life cycle....
Project Intern, Information Technology	https://www.indeed.com/rc/clk?jk=19cbaa7fcc93bfdd&fccid=43e1a951aaedcf00&vjs=3	Nemours	Wilmington, DE 19801	Maintain current approved listing of personal computer hardware and software. Recommend and compile specifications for computer hardware and software....
SYSTEMS ADMINISTRATOR	https://www.indeed.com/rc/clk?jk=58e1a5f5a3bcdc1c&fccid=91243abad64ddea4&vjs=3	Army and Air Force Exchange Service (AAFES)	Delaware	INSTALLS NEW SOFTWARE RELEASES, SYSTEM UPGRADES, EVALUATES AND INSTALLS PATCHES AND RESOLVES SOFTWARE RELATED PROBLEMS....
Lead Software Developer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CpH9ia0WJubq-4cxLJQnD1vtThpI8nUv3uDYKzPx808mk1CJQ0HWkTSejI-xQ4pWen3fJ0OEBQtBUkd-_ZwSL4fAAmx83ZFuyS7GSEiTeOSz0zKLtoqwfJOmYSIMz996sBA8UF4MJO_H9j_pD7Zop_aF1q4N172a39GSHe4fKRRm2iMEyFZ5s6KjRWW28LuIxV32XNFw7rYXHZGjGXx2QO3Xm5YNi1Sxmm2-iG-fcFqLE3-RjIFLvo0GrOM2cW7Wfjhz_kbQiN5FGjc_4OCV0AeLeC0bEl-VzHefm_GLDypu235ey0HKu4srcoVoP21CLMcPvzvd89H3FqzzotUy_e3iSQ_ADAtkr9clyKnKJNGGnRrmSxpo3K4BVU_fuUhrDiNLGRO4fsx1yNHBaLWYoOn3SZmGEQBPs3HwZK_RxmmV2its-mCQ2l1r2baIjQkCTU47Dq7l5lyDEFuMU9vCxn3RR51Iu7FeenNqHAom-C8IVRY6RpPiFbo8WCLwR3NTBqRizyK2ss8gSHJX6uBr_8aygK5oWhIxUh23Hs_93Z-A==&vjs=3&p=8&fvj=0	Agilent Technologies, Inc.	Wilmington, DE 19808	Practical knowledge of Data Structures, Computer Algorithms and Design Patterns. You will be part of our Software Engineering organization developing...
Entry Level Software Developer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ChdE_-3s9UeG5xYsqO3th9AddXeBq2OieSfAM8evhI-OREm-Hd2JiccH-YSnwQ5JVtNT6wGm_QWkOKnWdpkBGWMKJ22N8mzumhBqBplc3ww_7Zt1QlndDKbjwopsUZqLvaRiBdzavKiFRtJzaQm5OqIrHjV9kGkJ3gRv-m7CxuuIdTtOSO0ERJM-6chyfPEriiCwW86dHOzECvaag19xr3WFhQtAg_73Z524d8LmZjCDTu6fp9o7IQznM0JV4HIJIJ3l9GVr_bRzBRaYEtirNcpOkHm7Gv0bh5XBuRA72ol5Net0mxjA_T3ut_3QjXj7v1xA8y7uFHYGlmtdZrl9C03E5BAeGEI5GWgf6Uw7pjFnSfFLFpv4s0R57_Kfxhmh2foshwO3eIAX60qttfGhrOP9kPV1lqfaxEAi3XniTNOMl1TpIGEe3D_DJCD_8u4-2eVUA04cSlFRv2mYo04JymS6kivSfBYmNKogRWGT-bxkhVogaDM_SHrHKyRs-Rw9kE2_WOIJ4m9Q==&vjs=3&p=9&fvj=0	Smoothstack Inc.	United States	Junior Software Engineer / Entry-Level Software Developer. Interest in web programming and Object-Oriented design....
Healthcare Data Analyst	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CYGYG3dV6iWfuFuLTyXL8TSMirIZnzhUYlRV5uKIaxsrAyOVcie9fYeHdTueqaTSXn1cnQ9yHv85ATAUD3X1_K-B6fiXvntWvqSCi8Fggf369NvMYUTrwwmqs6THAO5A3fxc3msZSe0VeMfNN9TzXATjzJ66waUUnWwNc_-jC1_VpP2MN9eXaKvgPJJH4uxflt4QyuBoGjozOQrboPbVnSV90imQx0rMTT232NRxMmn7KaFiH2BPsBoni14fq_nvBi3LDVHswpaA8t0wQjU_kW6PggDTZMCykvOWPiqNi-pU2LTYq_0CqD4bsobVh2U6WL8DGsKI7OwiDnhnIk9GeIZ60QAnUDg2vZ3CGSR1WZJsTGj3oxUiHEhfT6i_cRRzGLEWzGF-VpY1GjIXN248bW2dqVa5ZmP21OucF3JoYHPV2NNeUnNoY4P48eEC6ZK8HogpVontpQR9cDe0stbKmbHQ_dBKdptlDyLgANJmzA8ly7h8MFlKKP&vjs=3&p=1&fvj=0	Nemours	Wilmington, DE 19801	Gather operational financial metrics, and maintenance of departmental data sets as it related to practice optimization through denial trends, charge capture...
